method,train_mse,mse,cka,p_at_1,p_at_5,p_at_10,p_at_1_pool,p_at_5_pool,p_at_10_pool,pair,src,tgt,datasets,size,layer,n_train,n_test,elapsed_s,ridge_lambda,mlp_train_loss_final,mlp_val_loss_final,mlp_test_loss_final,mlp_best_val_loss,mlp_best_epoch,mlp_epochs_run
mlp,0.020196013152599335,0.02199493907392025,0.8132320801584892,0.7609075043630017,0.9197207678883071,0.9581151832460733,0.5654450261780105,0.7993019197207679,0.8603839441535777,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,7.59,,0.020130665972828865,0.022349676117300987,0.021992674097418785,0.022224601358175278,157.0,178.0
identity,0.2316146045923233,0.22847415506839752,0.7940836521159065,0.0034904013961605585,0.012216404886561954,0.03315881326352531,0.0,0.0034904013961605585,0.006980802792321117,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,6.74,,,,,,,
procrustes,0.03133181855082512,0.042383790016174316,0.7940836417042737,0.9633507853403142,0.9912739965095986,0.9982547993019197,0.9144851657940664,0.9825479930191972,0.987783595113438,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,6.74,,,,,,,
affine,0.016697024926543236,0.03868758678436279,0.7766400591946496,0.9301919720767888,0.9895287958115183,0.9947643979057592,0.8184991273996509,0.9493891797556719,0.9808027923211169,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,6.74,,,,,,,
ridge,0.023910462856292725,0.02836228348314762,0.8146703865093213,0.9075043630017452,0.9808027923211169,0.9930191972076788,0.8045375218150087,0.9424083769633508,0.9650959860383944,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,6.74,100.0,,,,,,
mlp,0.026374412700533867,0.02946128137409687,0.814322099339122,0.8534031413612565,0.9633507853403142,0.987783595113438,0.6858638743455497,0.8917975567190227,0.9319371727748691,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,6.74,,0.026122793950366253,0.029906228184700012,0.029468661174178123,0.029830094426870346,130.0,151.0
identity,0.28556784987449646,0.2818159759044647,0.7998743325440407,0.0017452006980802793,0.020942408376963352,0.031413612565445025,0.0017452006980802793,0.0017452006980802793,0.010471204188481676,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,7,2290,573,7.91,,,,,,,
procrustes,0.043018586933612823,0.05900970473885536,0.799874334516116,0.9738219895287958,0.9965095986038395,0.9965095986038395,0.9267015706806283,0.9860383944153578,0.9930191972076788,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,7,2290,573,7.91,,,,,,,
affine,0.02316949889063835,0.053702760487794876,0.773249328426228,0.9319371727748691,0.9895287958115183,0.9912739965095986,0.8272251308900523,0.9598603839441536,0.9808027923211169,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,7,2290,573,7.91,,,,,,,
ridge,0.03164757415652275,0.039214275777339935,0.8178535773053799,0.9319371727748691,0.9825479930191972,0.9895287958115183,0.8359511343804538,0.956369982547993,0.9738219895287958,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,7,2290,573,7.91,100.0,,,,,,
mlp,0.03369349241256714,0.04008393734693527,0.820428547414992,0.900523560209424,0.9808027923211169,0.987783595113438,0.7678883071553229,0.9424083769633508,0.9581151832460733,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,7,2290,573,7.91,,0.03284503643711408,0.04233895242214203,0.040076013654470444,0.0422256775200367,170.0,191.0
identity,0.37220266461372375,0.36870551109313965,0.8054096982294778,0.005235602094240838,0.017452006980802792,0.03664921465968586,0.0017452006980802793,0.005235602094240838,0.012216404886561954,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,8,2290,573,7.28,,,,,,,
procrustes,0.06306339055299759,0.08714579045772552,0.805409700523129,0.9703315881326352,0.9965095986038395,0.9965095986038395,0.9354275741710296,0.9860383944153578,0.9947643979057592,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,8,2290,573,7.28,,,,,,,
affine,0.03423928841948509,0.07924576848745346,0.7780943193049986,0.944153577661431,0.9895287958115183,0.9930191972076788,0.849912739965096,0.9668411867364747,0.9808027923211169,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,8,2290,573,7.28,,,,,,,
ridge,0.04464084282517433,0.05829443410038948,0.824854223298092,0.9476439790575916,0.9912739965095986,0.9930191972076788,0.8760907504363001,0.9755671902268761,0.9842931937172775,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,8,2290,573,7.28,100.0,,,,,,
mlp,0.04567228630185127,0.05914656072854996,0.8237019970661602,0.9319371727748691,0.9912739965095986,0.9912739965095986,0.8307155322862129,0.9546247818499127,0.9773123909249564,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,8,2290,573,7.28,,0.04394762838880221,0.059289027005434036,0.0591195672750473,0.05924127250909805,151.0,172.0
identity,0.502570629119873,0.4994308054447174,0.8184675124438284,0.005235602094240838,0.02443280977312391,0.04013961605584642,0.0017452006980802793,0.008726003490401396,0.012216404886561954,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,9,2290,573,5.64,,,,,,,
procrustes,0.0850667729973793,0.11789906024932861,0.8184675142064614,0.9755671902268761,0.9965095986038395,0.9965095986038395,0.9319371727748691,0.987783595113438,0.9930191972076788,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,9,2290,573,5.64,,,,,,,
affine,0.04537246376276016,0.10499713569879532,0.7862127909563471,0.9528795811518325,0.9930191972076788,0.9947643979057592,0.8621291448516579,0.9738219895287958,0.9895287958115183,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,9,2290,573,5.64,,,,,,,
ridge,0.05677979812026024,0.07783880829811096,0.8306472900653427,0.9581151832460733,0.9930191972076788,0.9965095986038395,0.8830715532286213,0.9773123909249564,0.987783595113438,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,9,2290,573,5.64,100.0,,,,,,
mlp,0.06029357388615608,0.07893314957618713,0.8282322843441892,0.9511343804537522,0.9912739965095986,0.9947643979057592,0.837696335078534,0.9738219895287958,0.9842931937172775,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,9,2290,573,5.64,,0.05708970050468589,0.07936403900384903,0.07887948304414749,0.0792897567152977,98.0,119.0
identity,0.7163726091384888,0.7132865786552429,0.8135579890776182,0.006980802792321117,0.02268760907504363,0.034904013961605584,0.0,0.0017452006980802793,0.008726003490401396,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,10,2290,573,5.44,,,,,,,
procrustes,0.12336784601211548,0.16924752295017242,0.8135579896333187,0.9650959860383944,0.9965095986038395,0.9982547993019197,0.9092495636998255,0.9842931937172775,0.9947643979057592,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,10,2290,573,5.44,,,,,,,
affine,0.06588976085186005,0.15192653238773346,0.7836094896538852,0.9301919720767888,0.9912739965095986,0.9930191972076788,0.8324607329842932,0.9650959860383944,0.9773123909249564,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,10,2290,573,5.44,,,,,,,
ridge,0.079325832426548,0.11420377343893051,0.8283865166098856,0.944153577661431,0.9930191972076788,0.9930191972076788,0.8446771378708552,0.9685863874345549,0.9842931937172775,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,10,2290,573,5.44,100.0,,,,,,
mlp,0.08442454785108566,0.11591555178165436,0.8245880771585039,0.9267015706806283,0.9912739965095986,0.9930191972076788,0.7958115183246073,0.9493891797556719,0.9773123909249564,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,10,2290,573,5.44,,0.07879863747141579,0.1138598620891571,0.11607389152050018,0.11353086680173874,91.0,112.0
identity,1.0003039836883545,0.9984790682792664,0.8024670840359872,0.0017452006980802793,0.013961605584642234,0.029668411867364748,0.0,0.0017452006980802793,0.0034904013961605585,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.61,,,,,,,
procrustes,0.17031899094581604,0.23286648094654083,0.8024670830060044,0.9616055846422339,0.9965095986038395,0.9982547993019197,0.893542757417103,0.9773123909249564,0.987783595113438,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.61,,,,,,,
affine,0.09085633605718613,0.21057631075382233,0.7716383460661486,0.9232111692844677,0.9842931937172775,0.9912739965095986,0.7923211169284468,0.9458987783595113,0.9668411867364747,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.61,,,,,,,
ridge,0.10604826360940933,0.16080397367477417,0.8176780971282057,0.9232111692844677,0.9842931937172775,0.9895287958115183,0.8184991273996509,0.944153577661431,0.9720767888307156,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.61,100.0,,,,,,
mlp,0.1209794282913208,0.16204862296581268,0.8184390759121964,0.900523560209424,0.9773123909249564,0.987783595113438,0.7382198952879581,0.9214659685863874,0.956369982547993,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,11,2290,573,4.61,,0.11097681251439181,0.15382026135921478,0.16198930144309998,0.15360485017299652,62.0,83.0
identity,2.2215166091918945,2.225597858428955,0.7874579494025978,0.0017452006980802793,0.013961605584642234,0.031413612565445025,0.0,0.0,0.0034904013961605585,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,12,2290,573,4.46,,,,,,,
procrustes,0.4391564726829529,0.607366681098938,0.7874579498197619,0.9581151832460733,0.9930191972076788,0.9982547993019197,0.8883071553228621,0.9755671902268761,0.9860383944153578,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,12,2290,573,4.46,,,,,,,
affine,0.24842096865177155,0.5702734589576721,0.7549201655374786,0.9232111692844677,0.987783595113438,0.9930191972076788,0.7888307155322862,0.9336823734729494,0.9650959860383944,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,12,2290,573,4.46,,,,,,,
ridge,0.3329784870147705,0.4213272035121918,0.8039831151823483,0.8970331588132635,0.9720767888307156,0.987783595113438,0.7329842931937173,0.9144851657940664,0.9458987783595113,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,12,2290,573,4.46,1000.0,,,,,,
mlp,0.3251788914203644,0.4417136311531067,0.799686483291355,0.893542757417103,0.9738219895287958,0.987783595113438,0.7277486910994765,0.9197207678883071,0.9458987783595113,spa_latn-deu_latn,spa_latn,deu_latn,flores+opus+tatoeba+bouquet,1000mb,12,2290,573,4.46,,0.2930467851234205,0.4360475540161133,0.4433191418647766,0.4347642660140991,57.0,78.0
identity,0.00016122759552672505,0.00015968599473126233,0.704192670157591,0.006980802792321117,0.027923211169284468,0.0506108202443281,0.0017452006980802793,0.005235602094240838,0.013961605584642234,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,0,2290,573,4.32,,,,,,,
procrustes,5.463053457788192e-05,7.880947669036686e-05,0.7041926706102855,0.33856893542757416,0.5584642233856894,0.6527050610820244,0.15357766143106458,0.30715532286212915,0.4031413612565445,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,0,2290,573,4.32,,,,,,,
affine,2.8695814762613736e-05,6.846042379038408e-05,0.7208739112438063,0.3403141361256545,0.5916230366492147,0.6771378708551483,0.16753926701570682,0.3263525305410122,0.42408376963350786,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,0,2290,573,4.32,,,,,,,
ridge,3.792720235651359e-05,4.778454240295105e-05,0.7881132934350679,0.2949389179755672,0.5078534031413613,0.5916230366492147,0.12914485165794065,0.2582897033158813,0.3525305410122164,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,0,2290,573,4.32,0.1,,,,,,
mlp,6.684260006295517e-05,6.602921348530799e-05,0.597805835669296,0.0017452006980802793,0.008726003490401396,0.017452006980802792,0.0017452006980802793,0.0017452006980802793,0.0017452006980802793,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,0,2290,573,4.32,,6.682094648237002e-05,6.810894410591573e-05,6.604849477298558e-05,6.807022145949304e-05,50.0,71.0
identity,0.03789844736456871,0.037541329860687256,0.7229938840096306,0.0,0.008726003490401396,0.019197207678883072,0.0,0.0017452006980802793,0.0034904013961605585,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,1,2290,573,4.27,,,,,,,
procrustes,0.0055069876834750175,0.007303240709006786,0.7229938844040086,0.6928446771378709,0.8726003490401396,0.912739965095986,0.4869109947643979,0.7050610820244329,0.7853403141361257,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,1,2290,573,4.27,,,,,,,
affine,0.002938626566901803,0.007019504439085722,0.6994384438384109,0.5724258289703316,0.8027923211169284,0.8568935427574171,0.33507853403141363,0.5846422338568935,0.680628272251309,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,1,2290,573,4.27,,,,,,,
ridge,0.004129988607019186,0.004998793359845877,0.7555945923526436,0.5497382198952879,0.7678883071553229,0.8289703315881326,0.29842931937172773,0.5671902268760908,0.6527050610820244,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,1,2290,573,4.27,10.0,,,,,,
mlp,0.005776118952780962,0.005871562287211418,0.7032605783109164,0.06108202443280977,0.19546247818499127,0.29668411867364747,0.012216404886561954,0.03315881326352531,0.06108202443280977,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,1,2290,573,4.27,,0.005790677387267351,0.00580587750300765,0.005884354934096336,0.005784108303487301,50.0,71.0
identity,0.08353838324546814,0.08238924294710159,0.7885794490537825,0.0,0.010471204188481676,0.019197207678883072,0.0,0.0,0.006980802792321117,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,2,2290,573,4.69,,,,,,,
procrustes,0.008229459635913372,0.010662750340998173,0.7885794593838551,0.7469458987783595,0.9075043630017452,0.9458987783595113,0.5497382198952879,0.7661431064572426,0.8289703315881326,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,2,2290,573,4.69,,,,,,,
affine,0.0042001004330813885,0.010077915154397488,0.7579497753603658,0.6631762652705061,0.8481675392670157,0.912739965095986,0.43455497382198954,0.6841186736474695,0.7591623036649214,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,2,2290,573,4.69,,,,,,,
ridge,0.00576345669105649,0.007172283250838518,0.8205961689985176,0.6614310645724258,0.8481675392670157,0.9092495636998255,0.4328097731239092,0.6788830715532286,0.7643979057591623,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,2,2290,573,4.69,10.0,,,,,,
mlp,0.00789581798017025,0.008049379102885723,0.8085812567310808,0.19197207678883071,0.4572425828970332,0.5898778359511344,0.041884816753926704,0.16404886561954624,0.26352530541012215,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,2,2290,573,4.69,,0.007959897263032017,0.007802900858223438,0.008059721440076828,0.007774524390697479,64.0,85.0
identity,0.12068482488393784,0.11848105490207672,0.7763446198926858,0.0034904013961605585,0.013961605584642234,0.02443280977312391,0.0017452006980802793,0.0034904013961605585,0.006980802792321117,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,3,2290,573,5.95,,,,,,,
procrustes,0.013475879095494747,0.017164863646030426,0.776344614415425,0.806282722513089,0.9424083769633508,0.9720767888307156,0.6631762652705061,0.8446771378708552,0.8987783595113438,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,3,2290,573,5.95,,,,,,,
affine,0.006884380243718624,0.01643434166908264,0.7437137797375363,0.7486910994764397,0.9022687609075044,0.9493891797556719,0.5410122164048866,0.7591623036649214,0.8237347294938918,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,3,2290,573,5.95,,,,,,,
ridge,0.00904340110719204,0.011768138967454433,0.8168765403105628,0.7574171029668412,0.924956369982548,0.9546247818499127,0.568935427574171,0.7993019197207679,0.8568935427574171,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,3,2290,573,5.95,10.0,,,,,,
mlp,0.012303009629249573,0.01264976430684328,0.8133173472811644,0.4205933682373473,0.7364746945898778,0.8237347294938918,0.17801047120418848,0.4642233856893543,0.5532286212914486,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,3,2290,573,5.95,,0.012275644493373957,0.012937732972204685,0.012687371112406254,0.012878607027232647,106.0,127.0
identity,0.1643114984035492,0.16094936430454254,0.7731276267857572,0.0017452006980802793,0.012216404886561954,0.020942408376963352,0.0,0.0017452006980802793,0.006980802792321117,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,4,2290,573,7.75,,,,,,,
procrustes,0.02067732810974121,0.026608115062117577,0.7731276251470212,0.8708551483420593,0.9685863874345549,0.987783595113438,0.7347294938917975,0.900523560209424,0.9354275741710296,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,4,2290,573,7.75,,,,,,,
affine,0.010594084858894348,0.02514425665140152,0.7550751841405314,0.8289703315881326,0.9389179755671903,0.9650959860383944,0.6614310645724258,0.8411867364746946,0.9040139616055847,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,4,2290,573,7.75,,,,,,,
ridge,0.013164798729121685,0.018406324088573456,0.8141130826009697,0.8516579406631762,0.9633507853403142,0.9720767888307156,0.6928446771378709,0.8830715532286213,0.9232111692844677,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,4,2290,573,7.75,10.0,,,,,,
mlp,0.017960693687200546,0.01888125389814377,0.8155814860602539,0.6701570680628273,0.8848167539267016,0.9389179755671903,0.42408376963350786,0.7155322862129145,0.8045375218150087,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,4,2290,573,7.75,,0.01792614224056403,0.01950896717607975,0.018841072916984558,0.01948673650622368,167.0,188.0
identity,0.20458704233169556,0.2004355639219284,0.7798724872836397,0.0017452006980802793,0.012216404886561954,0.020942408376963352,0.0,0.0034904013961605585,0.005235602094240838,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,7.0,,,,,,,
procrustes,0.026662852615118027,0.03492414206266403,0.7798724784318402,0.8795811518324608,0.9738219895287958,0.9860383944153578,0.7818499127399651,0.9267015706806283,0.9546247818499127,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,7.0,,,,,,,
affine,0.013781650923192501,0.03248921036720276,0.7708764833863373,0.849912739965096,0.9511343804537522,0.9773123909249564,0.6858638743455497,0.8691099476439791,0.9197207678883071,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,7.0,,,,,,,
ridge,0.02077559195458889,0.023453595116734505,0.8186424652113399,0.806282722513089,0.9406631762652705,0.9668411867364747,0.6178010471204188,0.8464223385689355,0.9040139616055847,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,7.0,100.0,,,,,,
mlp,0.0223598163574934,0.024105241522192955,0.8199577583999578,0.7626527050610821,0.9319371727748691,0.9581151832460733,0.5235602094240838,0.7888307155322862,0.8656195462478184,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,5,2290,573,7.0,,0.02221853393271114,0.025115296244621277,0.024108262732625008,0.02508251741528511,142.0,163.0
identity,0.24961063265800476,0.24463829398155212,0.7781994185030466,0.0017452006980802793,0.008726003490401396,0.02617801047120419,0.0,0.0017452006980802793,0.0034904013961605585,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,6.35,,,,,,,
procrustes,0.03504423797130585,0.04687929525971413,0.7781994247008838,0.9197207678883071,0.9842931937172775,0.9895287958115183,0.8481675392670157,0.9511343804537522,0.9755671902268761,spa_latn-jpn_jpan,spa_latn,jpn_jpan,flores+opus+tatoeba+bouquet,1000mb,6,2290,573,6.35,,,,,,,
